級	熟語	読み
6	謝辞	[シャジ]
6	修辞	[シュウジ]
6	税関	[ゼイカン]
6	過料	[カリョウ]
6	史料	[シリョウ]
6	資料	[シリョウ]
6	飼料	[シリョウ]
6	損料	[ソンリョウ]
6	燃料	[ネンリョウ]
6	肥料	[ヒリョウ]
6	永別	[エイベツ]
6	格別	[カクベツ]
6	告別	[コクベツ]
6	個別	[コベツ]
6	識別	[シキベツ]
6	性別	[セイベツ]
6	判別	[ハンベツ]
6	弁別	[ベンベツ]
6	編隊	[ヘンタイ]
6	河清	[カセイ]
6	総菜	[ソウザイ]
6	旧観	[キュウカン]
6	製塩	[セイエン]
6	技量	[ギリョウ]
6	減量	[ゲンリョウ]
6	質量	[シツリョウ]
6	測量	[ソクリョウ]
6	容量	[ヨウリョウ]
6	過熱	[カネツ]
6	解熱	[ゲネツ]
6	断熱	[ダンネツ]
6	余熱	[ヨネツ]
6	過失	[カシツ]
6	損失	[ソンシツ]
6	得失	[トクシツ]
6	志願	[シガン]
6	応変	[オウヘン]
6	断念	[ダンネン]
6	余念	[ヨネン]
6	仮借	[カシャク,カシャ]
6	貸借	[タイシャク]
6	比類	[ヒルイ]
6	検便	[ケンベン]
6	常置	[ジョウチ]
6	設置	[セッチ]
6	布置	[フチ]
6	留置	[リュウチ]
6	容積	[ヨウセキ]
6	雑種	[ザッシュ]
6	職種	[ショクシュ]
6	接種	[セッシュ]
6	資材	[シザイ]
6	製材	[セイザイ]
6	素材	[ソザイ]
6	適材	[テキザイ]
6	禁令	[キンレイ]
6	政令	[セイレイ]
6	比周	[ヒシュウ]
6	因果	[インガ]
6	効果	[コウカ]
6	技法	[ギホウ]
6	製法	[セイホウ]
6	仏法	[ブッポウ]
6	絶景	[ゼッケイ]
6	財貨	[ザイカ]
6	雑貨	[ザッカ]
6	銅貨	[ドウカ]
6	慣例	[カンレイ]
6	条例	[ジョウレイ]
6	判例	[ハンレイ]
6	比例	[ヒレイ]
6	志望	[シボウ]
6	絶望	[ゼツボウ]
6	演説	[エンゼツ]
6	解説	[カイセツ]
6	仮説	[カセツ]
6	逆説	[ギャクセツ]
6	序説	[ジョセツ]
6	総説	[ソウセツ]
6	弁説	[ベンゼツ]
6	検札	[ケンサツ]
6	銅器	[ドウキ]
6	武器	[ブキ]
6	容器	[ヨウキ]
6	常連	[ジョウレン]
6	増刷	[ゾウサツ]
6	織機	[ショッキ]
6	粉末	[フンマツ]
6	眼底	[ガンテイ]
6	基底	[キテイ]
6	応戦	[オウセン]
6	接戦	[セッセン]
6	停戦	[テイセン]
6	検察	[ケンサツ]
6	査察	[ササツ]
6	団結	[ダンケツ]
6	評議	[ヒョウギ]
6	過労	[カロウ]
6	肥満	[ヒマン]
6	豊満	[ホウマン]
6	質的	[シツテキ]
6	史的	[シテキ]
6	性的	[セイテキ]
6	再選	[サイセン]
6	精選	[セイセン]
6	墓参	[ボサン]
6	再建	[サイケン,サイコン]
6	修改	[シュウカイ]
6	再録	[サイロク]
6	採録	[サイロク]
6	余録	[ヨロク]
6	横暴	[オウボウ]
6	自暴	[ジボウ]
6	前非	[ゼンピ]
6	理非	[リヒ]
6	調停	[チョウテイ]
6	開設	[カイセツ]
6	仮設	[カセツ]
6	官設	[カンセツ]
6	建設	[ケンセツ]
6	公設	[コウセツ]
6	常設	[ジョウセツ]
6	新設	[シンセツ]
6	増設	[ゾウセツ]
6	特設	[トクセツ]
6	付設	[フセツ]
6	未設	[ミセツ]
6	民設	[ミンセツ]
6	衛士	[エイシ]
6	学士	[ガクシ]
6	楽士	[ガクシ]
6	義士	[ギシ]
6	国士	[コクシ]
6	居士	[コジ]
6	修士	[シュウシ]
6	同士	[ドウシ]
6	博士	[ハクシ,はかせ]
6	武士	[ブシ]
6	文士	[ブンシ]
6	兵士	[ヘイシ]
6	弁士	[ベンシ]
6	名士	[メイシ]
6	勇士	[ユウシ]
6	力士	[リキシ]
6	回航	[カイコウ]
6	帰航	[キコウ]
6	寄航	[キコウ]
6	周航	[シュウコウ]
6	出航	[シュッコウ]
6	官許	[カンキョ]
6	特許	[トッキョ]
6	曲解	[キョッカイ]
6	見解	[ケンカイ]
6	図解	[ズカイ]
6	正解	[セイカイ]
6	精解	[セイカイ]
6	注解	[チュウカイ]
6	読解	[ドッカイ]
6	半解	[ハンカイ]
6	氷解	[ヒョウカイ]
6	分解	[ブンカイ]
6	弁解	[ベンカイ]
6	明解	[メイカイ]
6	理解	[リカイ]
6	例解	[レイカイ]
6	高圧	[コウアツ]
6	指圧	[シアツ]
6	水圧	[スイアツ]
6	制圧	[セイアツ]
6	低圧	[テイアツ]
6	気脈	[キミャク]
6	血脈	[ケツミャク]
6	鉱脈	[コウミャク]
6	山脈	[サンミャク]
6	静脈	[ジョウミャク]
6	人脈	[ジンミャク]
6	水脈	[スイミャク]
6	動脈	[ドウミャク]
6	文脈	[ブンミャク]
6	命脈	[メイミャク]
6	会費	[カイヒ]
6	学費	[ガクヒ]
6	給費	[キュウヒ]
6	経費	[ケイヒ]
6	工費	[コウヒ]
6	公費	[コウヒ]
6	国費	[コクヒ]
6	雑費	[ザッピ]
6	失費	[シッピ]
6	実費	[ジッピ]
6	自費	[ジヒ]
6	出費	[シュッピ]
6	消費	[ショウヒ]
6	食費	[ショクヒ]
6	燃費	[ネンピ]
6	旅費	[リョヒ]
6	招提	[ショウダイ]
6	前提	[ゼンテイ]
6	気絶	[キゼツ]
6	根絶	[コンゼツ]
6	謝絶	[シャゼツ]
6	断絶	[ダンゼツ]
6	中絶	[チュウゼツ]
6	引証	[インショウ]
6	確証	[カクショウ]
6	検証	[ケンショウ]
6	考証	[コウショウ]
6	実証	[ジッショウ]
6	反証	[ハンショウ]
6	保証	[ホショウ]
6	立証	[リッショウ]
6	金鉱	[キンコウ]
6	採鉱	[サイコウ]
6	炭鉱	[タンコウ]
6	鉄鉱	[テッコウ]
6	逆境	[ギャッキョウ]
6	苦境	[クキョウ]
6	国境	[コッキョウ]
6	順境	[ジュンキョウ]
6	心境	[シンキョウ]
6	進境	[シンキョウ]
6	辺境	[ヘンキョウ]
6	老境	[ロウキョウ]
6	価格	[カカク]
6	規格	[キカク]
6	合格	[ゴウカク]
6	資格	[シカク]
6	失格	[シッカク]
6	主格	[シュカク]
6	人格	[ジンカク]
6	正格	[セイカク]
6	性格	[セイカク]
6	体格	[タイカク]
6	同格	[ドウカク]
6	破格	[ハカク]
6	品格	[ヒンカク]
6	風格	[フウカク]
6	別格	[ベッカク]
6	外囲	[ガイイ]
6	四囲	[シイ]
6	周囲	[シュウイ]
6	重囲	[ジュウイ]
6	包囲	[ホウイ]
6	外務	[ガイム]
6	義務	[ギム]
6	急務	[キュウム]
6	業務	[ギョウム]
6	公務	[コウム]
6	国務	[コクム]
6	財務	[ザイム]
6	雑務	[ザツム]
6	残務	[ザンム]
6	実務	[ジツム]
6	事務	[ジム]
6	主務	[シュム]
6	乗務	[ジョウム]
6	常務	[ジョウム]
6	職務	[ショクム]
6	政務	[セイム]
6	税務	[ゼイム]
6	責務	[セキム]
6	内務	[ナイム]
6	任務	[ニンム]
6	服務	[フクム]
6	法務	[ホウム]
6	用務	[ヨウム]
6	労務	[ロウム]
6	完備	[カンビ]
6	具備	[グビ]
6	軍備	[グンビ]
6	守備	[シュビ]
6	準備	[ジュンビ]
6	常備	[ジョウビ]
6	整備	[セイビ]
6	設備	[セツビ]
6	配備	[ハイビ]
6	不備	[フビ]
6	防備	[ボウビ]
6	予備	[ヨビ]
6	過程	[カテイ]
6	課程	[カテイ]
6	教程	[キョウテイ]
6	工程	[コウテイ]
6	行程	[コウテイ]
6	規程	[キテイ]
6	道程	[ドウテイ]
6	日程	[ニッテイ]
6	旅程	[リョテイ]
6	開祖	[カイソ]
6	外祖	[ガイソ]
6	家祖	[カソ]
6	元祖	[ガンソ]
6	教祖	[キョウソ]
6	始祖	[シソ]
6	先祖	[センゾ]
6	太祖	[タイソ]
6	鼻祖	[ビソ]
6	父祖	[フソ]
6	印象	[インショウ]
6	気象	[キショウ]
6	具象	[グショウ]
6	形象	[ケイショウ]
6	現象	[ゲンショウ]
6	事象	[ジショウ]
6	対象	[タイショウ]
6	地象	[チショウ]
6	天象	[テンショウ]
6	万象	[バンショウ]
6	表象	[ヒョウショウ]
6	外史	[ガイシ]
6	国史	[コクシ]
6	社史	[シャシ]
6	女史	[ジョシ]
6	正史	[セイシ]
6	戦史	[センシ]
6	通史	[ツウシ]
6	有史	[ユウシ]
6	歴史	[レキシ]
6	基構	[キコウ]
6	機構	[キコウ]
6	結構	[ケッコウ]
6	入構	[ニュウコウ]
6	平均	[ヘイキン]
6	正確	[セイカク]
6	精確	[セイカク]
6	的確	[テキカク]
6	適確	[テキカク]
6	明確	[メイカク]
6	転移	[テンイ]
6	変移	[ヘンイ]
6	悪夢	[アクム]
6	残夢	[ザンム]
6	同夢	[ドウム]
6	迷夢	[メイム]
6	悪評	[アクヒョウ]
6	合評	[ガッピョウ]
6	好評	[コウヒョウ]
6	書評	[ショヒョウ]
6	世評	[セヒョウ]
6	短評	[タンピョウ]
6	定評	[テイヒョウ]
6	品評	[ヒンピョウ]
6	風評	[フウヒョウ]
6	不評	[フヒョウ]
6	快適	[カイテキ]
6	好適	[コウテキ]
6	自適	[ジテキ]
6	不適	[フテキ]
6	塩素	[エンソ]
6	画素	[ガソ]
6	元素	[ゲンソ]
6	酸素	[サンソ]
6	色素	[シキソ]
6	質素	[シッソ]
6	水素	[スイソ]
6	炭素	[タンソ]
6	毒素	[ドクソ]
6	平素	[ヘイソ]
6	要素	[ヨウソ]
6	観賞	[カンショウ]
6	行賞	[コウショウ]
6	受賞	[ジュショウ]
6	授賞	[ジュショウ]
6	特賞	[トクショウ]
6	入賞	[ニュウショウ]
6	副賞	[フクショウ]
6	意志	[イシ]
6	初志	[ショシ]
6	大志	[タイシ]
6	同志	[ドウシ]
6	有志	[ユウシ]
6	立志	[リッシ]
6	再興	[サイコウ]
6	新興	[シンコウ]
6	中興	[チュウコウ]
6	復興	[フッコウ]
6	詩興	[シキョウ]
6	遊興	[ユウキョウ]
6	余興	[ヨキョウ]
6	解禁	[カイキン]
6	国禁	[コッキン]
6	失禁	[シッキン]
6	発禁	[ハッキン]
6	法禁	[ホウキン]
6	価額	[カガク]
6	金額	[キンガク]
6	減額	[ゲンガク]
6	高額	[コウガク]
6	差額	[サガク]
6	残額	[ザンガク]
6	少額	[ショウガク]
6	税額	[ゼイガク]
6	全額	[ゼンガク]
6	前額	[ゼンガク]
6	総額	[ソウガク]
6	増額	[ゾウガク]
6	多額	[タガク]
6	定額	[テイガク]
6	半額	[ハンガク]
6	満額	[マンガク]
6	悪因	[アクイン]
6	遠因	[エンイン]
6	起因	[キイン]
6	近因	[キンイン]
6	原因	[ゲンイン]
6	成因	[セイイン]
6	素因	[ソイン]
6	病因	[ビョウイン]
6	要因	[ヨウイン]
6	混迷	[コンメイ]
6	低迷	[テイメイ]
6	極貧	[ゴクヒン]
6	清貧	[セイヒン]
6	赤貧	[セキヒン]
6	一統	[イットウ]
6	王統	[オウトウ]
6	血統	[ケットウ]
6	正統	[セイトウ]
6	総統	[ソウトウ]
6	伝統	[デントウ]
6	玉条	[ギョクジョウ]
6	枝条	[シジョウ]
6	信条	[シンジョウ]
6	鉄条	[テツジョウ]
6	寒枝	[カンシ]
6	幹枝	[カンシ]
6	開講	[カイコウ]
6	休講	[キュウコウ]
6	受講	[ジュコウ]
6	出講	[シュッコウ]
6	進講	[シンコウ]
6	代講	[ダイコウ]
6	起句	[キク]
6	禁句	[キンク]
6	結句	[ケック]
6	語句	[ゴク]
6	字句	[ジク]
6	成句	[セイク]
6	絶句	[ゼック]
6	選句	[センク]
6	対句	[ツイク]
6	発句	[ホック]
6	文句	[モンク]
6	連句	[レンク]
6	季刊	[キカン]
6	休刊	[キュウカン]
6	近刊	[キンカン]
6	月刊	[ゲッカン]
6	週刊	[シュウカン]
6	新刊	[シンカン]
6	増刊	[ゾウカン]
6	日刊	[ニッカン]
6	年刊	[ネンカン]
6	発刊	[ハッカン]
6	未刊	[ミカン]
6	安永	[アンエイ]
6	日永	[ひなが]
6	海綿	[カイメン]
6	木綿	[きわた,もめん]
6	連綿	[レンメン]
6	画布	[ガフ]
6	公布	[コウフ]
6	財布	[サイフ]
6	散布	[サンプ]
6	配布	[ハイフ]
6	発布	[ハップ]
6	分布	[ブンプ]
6	綿布	[メンプ]
6	毛布	[モウフ]
6	流布	[ルフ]
6	経堂	[キョウドウ]
6	講堂	[コウドウ]
6	金堂	[コンドウ]
6	正堂	[セイドウ]
6	草堂	[ソウドウ]
6	仏堂	[ブツドウ]
6	母堂	[ボドウ]
6	営造	[エイゾウ]
6	改造	[カイゾウ]
6	急造	[キュウゾウ]
6	建造	[ケンゾウ]
6	構造	[コウゾウ]
6	酒造	[シュゾウ]
6	新造	[シンゾウ]
6	人造	[ジンゾウ]
6	製造	[セイゾウ]
6	築造	[チクゾウ]
6	変造	[ヘンゾウ]
6	回状	[カイジョウ]
6	賀状	[ガジョウ]
6	行状	[ギョウジョウ]
6	形状	[ケイジョウ]
6	現状	[ゲンジョウ]
6	口状	[コウジョウ]
6	罪状	[ザイジョウ]
6	実状	[ジツジョウ]
6	賞状	[ショウジョウ]
6	情状	[ジョウジョウ]
6	書状	[ショジョウ]
6	白状	[ハクジョウ]
6	波状	[ハジョウ]
6	病状	[ビョウジョウ]
6	別状	[ベツジョウ]
6	名状	[メイジョウ]
6	令状	[レイジョウ]
6	礼状	[レイジョウ]
6	医師	[イシ]
6	絵師	[エシ]
6	技師	[ギシ]
6	京師	[ケイシ]
6	国師	[コクシ]
6	祖師	[ソシ]
6	大師	[ダイシ]
6	導師	[ドウシ]
6	仏師	[ブッシ]
6	法師	[ホウシ]
6	牧師	[ボクシ]
6	薬師	[ヤクシ]
6	老師	[ロウシ]
6	訓告	[クンコク]
6	原告	[ゲンコク]
6	広告	[コウコク]
6	上告	[ジョウコク]
6	申告	[シンコク]
6	通告	[ツウコク]
6	布告	[フコク]
6	報告	[ホウコク]
6	予告	[ヨコク]
6	木型	[きがた]
6	原型	[ゲンケイ]
6	紙型	[シケイ,かみがた]
6	典型	[テンケイ]
6	類型	[ルイケイ]
6	基幹	[キカン]
6	語幹	[ゴカン]
6	根幹	[コンカン]
6	才幹	[サイカン]
6	枝幹	[シカン]
6	主幹	[シュカン]
6	本幹	[ホンカン]
6	運営	[ウンエイ]
6	官営	[カンエイ]
6	軍営	[グンエイ]
6	経営	[ケイエイ]
6	公営	[コウエイ]
6	国営	[コクエイ]
6	宿営	[シュクエイ]
6	造営	[ゾウエイ]
6	兵営	[ヘイエイ]
6	本営	[ホンエイ]
6	野営	[ヤエイ]
6	運輸	[ウンユ]
6	空輸	[クウユ]
6	陸輸	[リクユ]
6	産婦	[サンプ]
6	主婦	[シュフ]
6	情婦	[ジョウフ]
6	新婦	[シンプ]
6	黄銅	[オウドウ]
6	赤銅	[シャクドウ]
6	青銅	[セイドウ]
6	白銅	[ハクドウ]
6	分銅	[フンドウ]
6	画像	[ガゾウ]
6	群像	[グンゾウ]
6	現像	[ゲンゾウ]
6	残像	[ザンゾウ]
6	実像	[ジツゾウ]
6	受像	[ジュゾウ]
6	石像	[セキゾウ]
6	想像	[ソウゾウ]
6	銅像	[ドウゾウ]
6	仏像	[ブツゾウ]
6	木像	[モクゾウ]
6	立像	[リツゾウ]
6	経常	[ケイジョウ]
6	正常	[セイジョウ]
6	通常	[ツウジョウ]
6	日常	[ニチジョウ]
6	非常	[ヒジョウ]
6	平常	[ヘイジョウ]
6	英資	[エイシ]
6	学資	[ガクシ]
6	合資	[ゴウシ]
6	出資	[シュッシ]
6	天資	[テンシ]
6	投資	[トウシ]
6	物資	[ブッシ]
6	月経	[ゲッケイ]
6	写経	[シャキョウ]
6	神経	[シンケイ]
6	政経	[セイケイ]
6	説経	[セッキョウ]
6	東経	[トウケイ]
6	読経	[ドキョウ,ドッキョウ]
6	旧慣	[キュウカン]
6	習慣	[シュウカン]
6	禁衛	[キンエイ]
6	後衛	[コウエイ]
6	護衛	[ゴエイ]
6	自衛	[ジエイ]
6	守衛	[シュエイ]
6	宿衛	[シュクエイ]
6	親衛	[シンエイ]
6	前衛	[ゼンエイ]
6	防衛	[ボウエイ]
6	門衛	[モンエイ]
6	残余	[ザンヨ]
6	有余	[ユウヨ]
6	演武	[エンブ]
6	公武	[コウブ]
6	講武	[コウブ]
6	文武	[ブンブ]
6	歩武	[ホブ]
6	勇武	[ユウブ]
6	練武	[レンブ]
6	引導	[インドウ]
6	教導	[キョウドウ]
6	訓導	[クンドウ]
6	指導	[シドウ]
6	唱導	[ショウドウ]
6	先導	[センドウ]
6	伝導	[デンドウ]
6	加増	[カゾウ]
6	急増	[キュウゾウ]
6	倍増	[バイゾウ]
6	愛情	[アイジョウ]
6	温情	[オンジョウ]
6	感情	[カンジョウ]
6	苦情	[クジョウ]
6	交情	[コウジョウ]
6	事情	[ジジョウ]
6	実情	[ジツジョウ]
6	心情	[シンジョウ]
6	真情	[シンジョウ]
6	政情	[セイジョウ]
6	世情	[セジョウ]
6	多情	[タジョウ]
6	直情	[チョクジョウ]
6	同情	[ドウジョウ]
6	内情	[ナイジョウ]
6	人情	[ニンジョウ]
6	熱情	[ネツジョウ]
6	発情	[ハツジョウ]
6	非情	[ヒジョウ]
6	風情	[フゼイ]
6	民情	[ミンジョウ]
6	無情	[ムジョウ]
6	友情	[ユウジョウ]
6	余情	[ヨジョウ]
6	旅情	[リョジョウ]
6	検査	[ケンサ]
6	考査	[コウサ]
6	調査	[チョウサ]
6	高潔	[コウケツ]
6	清潔	[セイケツ]
6	不潔	[フケツ]
6	遠眼	[エンガン]
6	開眼	[カイガン,カイゲン]
6	魚眼	[ギョガン]
6	近眼	[キンガン]
6	具眼	[グガン]
6	検眼	[ケンガン]
6	主眼	[シュガン]
6	心眼	[シンガン]
6	正眼	[セイガン]
6	青眼	[セイガン]
6	象眼	[ゾウガン]
6	単眼	[タンガン]
6	着眼	[チャクガン]
6	点眼	[テンガン]
6	独眼	[ドクガン]
6	肉眼	[ニクガン]
6	白眼	[ハクガン]
6	複眼	[フクガン]
6	方眼	[ホウガン]
6	老眼	[ロウガン]
6	改易	[カイエキ]
6	交易	[コウエキ]
6	不易	[フエキ]
6	変易	[ヘンエキ]
6	貿易	[ボウエキ,,,安易,アンイ]
6	軽易	[ケイイ]
6	平易	[ヘイイ]
6	容易	[ヨウイ]
6	形容	[ケイヨウ]
6	受容	[ジュヨウ]
6	全容	[ゼンヨウ]
6	内容	[ナイヨウ]
6	美容	[ビヨウ]
6	変容	[ヘンヨウ]
6	包容	[ホウヨウ]
6	理容	[リヨウ]
6	往復	[オウフク]
6	回復	[カイフク]
6	修復	[シュウフク]
6	反復	[ハンプク]
6	報復	[ホウフク]
6	本復	[ホンプク]
6	来復	[ライフク]
6	一得	[イットク]
6	会得	[エトク]
6	自得	[ジトク]
6	拾得	[シュウトク]
6	取得	[シュトク]
6	所得	[ショトク]
6	損得	[ソントク]
6	体得	[タイトク]
6	両得	[リョウトク]
6	会則	[カイソク]
6	規則	[キソク]
6	教則	[キョウソク]
6	原則	[ゲンソク]
6	校則	[コウソク]
6	細則	[サイソク]
6	準則	[ジュンソク]
6	正則	[セイソク]
6	総則	[ソウソク]
6	通則	[ツウソク]
6	定則	[テイソク]
6	鉄則	[テッソク]
6	反則	[ハンソク]
6	変則	[ヘンソク]
6	法則	[ホウソク]
6	本則	[ホンソク]
6	組織	[ソシキ]
6	羽織	[はおり]
6	暗示	[アンジ]
6	開示	[カイジ]
6	教示	[キョウジ,キョウシ]
6	訓示	[クンジ]
6	公示	[コウジ]
6	告示	[コクジ]
6	指示	[シジ]
6	図示	[ズシ]
6	提示	[テイジ]
6	内示	[ナイジ]
6	表示	[ヒョウジ]
6	標示	[ヒョウジ]
6	明示	[メイジ]
6	例示	[レイジ]
6	一再	[イッサイ]
6	案件	[アンケン]
6	雑件	[ザッケン]
6	事件	[ジケン]
6	条件	[ジョウケン]
6	物件	[ブッケン]
6	別件	[ベッケン]
6	用件	[ヨウケン]
6	要件	[ヨウケン]
6	官紀	[カンキ]
6	記紀	[キキ]
6	軍紀	[グンキ]
6	経紀	[ケイキ]
6	校紀	[コウキ]
6	世紀	[セイキ]
6	西紀	[セイキ]
6	年紀	[ネンキ]
6	風紀	[フウキ]
6	実益	[ジツエキ]
6	受益	[ジュエキ]
6	増益	[ゾウエキ]
6	損益	[ソンエキ]
6	便益	[ベンエキ]
6	有益	[ユウエキ]
6	利益	[リエキ]
6	機略	[キリャク]
6	計略	[ケイリャク]
6	経略	[ケイリャク]
6	後略	[コウリャク]
6	省略	[ショウリャク]
6	政略	[セイリャク]
6	戦略	[センリャク]
6	前略	[ゼンリャク]
6	大略	[タイリャク]
6	中略	[チュウリャク]
6	単複	[タンプク]
6	重複	[チョウフク]
6	害毒	[ガイドク]
6	解毒	[ゲドク]
6	鉱毒	[コウドク]
6	消毒	[ショウドク]
6	中毒	[チュウドク]
6	梅毒	[バイドク]
6	服毒	[フクドク]
6	防毒	[ボウドク]
